timestamp,CO2
2017-10-26 01:00:00,335.913302876456
2017-10-26 02:00:00,336.17612887811686
2017-10-26 03:00:00,340.83917481793713
2017-10-26 04:00:00,344.58945367395916
2017-10-26 05:00:00,350.63910017441765
2017-10-26 06:00:00,349.8439567103655
2017-10-26 07:00:00,351.746101383677
2017-10-26 08:00:00,346.2371490225836
2017-10-26 09:00:00,346.19697625580056
2017-10-26 10:00:00,341.9335150169083
2017-10-26 11:00:00,340.7237832320786
2017-10-26 12:00:00,334.31217332745337
2017-10-26 13:00:00,334.834158673272
2017-10-26 14:00:00,335.49529048796023
2017-10-26 15:00:00,334.835171304239
2017-10-26 16:00:00,337.71116642591124
2017-10-26 17:00:00,336.5264839869745
2017-10-26 18:00:00,335.2859588806195
2017-10-26 19:00:00,335.9051812566812
2017-10-26 20:00:00,335.7210158961619
2017-10-26 21:00:00,338.703128288908
2017-10-26 22:00:00,336.485290229158
2017-10-26 23:00:00,338.1927940961463
2017-10-27 00:00:00,338.1259153998146
2017-10-27 01:00:00,338.084335772577
2017-10-27 02:00:00,342.22846646278197
2017-10-27 03:00:00,345.99043044117684
2017-10-27 04:00:00,347.06619370096723
2017-10-27 05:00:00,347.42640475930784
2017-10-27 06:00:00,353.05767372069334
2017-10-27 07:00:00,350.1662932767594
2017-10-27 08:00:00,342.35695976085543
2017-10-27 09:00:00,342.2021747906318
2017-10-27 10:00:00,339.31873835001863
2017-10-27 11:00:00,336.7006544568844
2017-10-27 12:00:00,339.8815460134498
2017-10-27 13:00:00,332.70784906107184
2017-10-27 14:00:00,330.1980357018052
2017-10-27 15:00:00,335.8574911906742
2017-10-27 16:00:00,337.89454697931
2017-10-27 17:00:00,338.410500419983
2017-10-27 18:00:00,336.710210987959
2017-10-27 19:00:00,338.8644644040514
2017-10-27 20:00:00,338.552365584892
2017-10-27 21:00:00,334.7603666728863
2017-10-27 22:00:00,336.4008400876568
2017-10-27 23:00:00,338.240499290425
2017-10-28 00:00:00,333.8326192402758
2017-10-28 01:00:00,337.23344119099977
2017-10-28 02:00:00,332.51756038861305
2017-10-28 03:00:00,344.6902007321758
2017-10-28 04:00:00,335.8567495138468
2017-10-28 05:00:00,336.51486572340275
2017-10-28 06:00:00,340.36151361313165
2017-10-28 07:00:00,339.2197612229036
2017-10-28 08:00:00,343.01141860411894
2017-10-28 09:00:00,336.7662106422634
2017-10-28 10:00:00,328.73269788701583
2017-10-28 11:00:00,326.96055355203475
2017-10-28 12:00:00,322.0419795912138
2017-10-28 13:00:00,324.48764742900903
